,observation,action,reward,next_observation,done
4941,"[ 0.   0.   0.   0.   0.   1.   0.   0.   0.   3.   1.   1.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  -0.1  0.2]",6,-1.7071067811865475,"[ 0.   0.   0.   0.   0.   0.   0.   0.   3.   0.   1.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  -0.1  0.1]",False
4942,"[ 0.   0.   0.   0.   0.   0.   0.   0.   3.   0.   1.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  -0.1  0.1]",6,-1.5,"[ 0.   0.   0.   0.   0.   0.   0.   3.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  -0.1  0. ]",False
4943,"[ 0.   0.   0.   0.   0.   0.   0.   3.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  -0.1  0. ]",3,20,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]",True
4944,"[ 1.   1.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   1.   1.   1.   1.   1.  -0.2 -0.6]",0,-3.5495097567963922,"[ 0.   0.   0.   0.   0.   1.   1.   1.   0.   0.   1.   1.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  -0.1 -0.5]",False
4945,"[ 0.   0.   0.   0.   0.   1.   1.   1.   0.   0.   1.   1.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  -0.1 -0.5]",2,-3.23606797749979,"[ 0.   1.   1.   1.   0.   1.   1.   1.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   1.   1.   1.   1.   1.  -0.2 -0.4]",False
4946,"[ 0.   1.   1.   1.   0.   1.   1.   1.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   1.   1.   1.   1.   1.  -0.2 -0.4]",2,-3.1213203435596424,"[ 1.   1.   1.   1.   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.
  1.   1.   1.   1.   1.   1.   1.   1.   1.   1.  -0.3 -0.3]",False
4947,"[ 1.   1.   1.   1.   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.
  1.   1.   1.   1.   1.   1.   1.   1.   1.   1.  -0.3 -0.3]",1,-2.802775637731995,"[ 0.   1.   1.   1.   1.   0.   1.   0.   0.   0.   0.   0.   0.   0.
  1.   1.   1.   1.   1.   1.   1.   1.   1.   1.  -0.3 -0.2]",False
4948,"[ 0.   1.   1.   1.   1.   0.   1.   0.   0.   0.   0.   0.   0.   0.
  1.   1.   1.   1.   1.   1.   1.   1.   1.   1.  -0.3 -0.2]",3,-2.414213562373095,"[ 3.   0.   0.   1.   1.   0.   1.   1.   1.   1.   0.   1.   0.   0.
  0.   0.   0.   0.   0.   1.   1.   1.   1.   1.  -0.2 -0.2]",False
4949,"[ 3.   0.   0.   1.   1.   0.   1.   1.   1.   1.   0.   1.   0.   0.
  0.   0.   0.   0.   0.   1.   1.   1.   1.   1.  -0.2 -0.2]",1,-10,"[ 3.   0.   0.   1.   1.   0.   1.   1.   1.   1.   0.   1.   0.   0.
  0.   0.   0.   0.   0.   1.   1.   1.   1.   1.  -0.2 -0.1]",True
4950,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.
  1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.1 -0.4]",2,-2.5,"[ 0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.
  0.   0.   0.   0.   0.   1.   1.   1.   1.   1.   0.  -0.3]",False
4951,"[ 0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.
  0.   0.   0.   0.   0.   1.   1.   1.   1.   1.   0.  -0.3]",2,-2.118033988749895,"[ 0.   0.   1.   0.   0.   3.   0.   1.   0.   0.   0.   0.   0.   0.
  1.   1.   1.   1.   1.   1.   1.   1.   1.   1.  -0.1 -0.2]",False
4952,"[ 0.   0.   1.   0.   0.   3.   0.   1.   0.   0.   0.   0.   0.   0.
  1.   1.   1.   1.   1.   1.   1.   1.   1.   1.  -0.1 -0.2]",1,-1.7071067811865475,"[ 0.   0.   0.   1.   0.   0.   3.   0.   1.   0.   0.   0.   0.   0.
  1.   1.   1.   1.   1.   1.   1.   1.   1.   1.  -0.1 -0.1]",False
4953,"[ 0.   0.   0.   1.   0.   0.   3.   0.   1.   0.   0.   0.   0.   0.
  1.   1.   1.   1.   1.   1.   1.   1.   1.   1.  -0.1 -0.1]",3,-1.5,"[ 1.   1.   0.   0.   0.   0.   0.   0.   1.   0.   0.   3.   1.   0.
  0.   0.   0.   0.   0.   1.   1.   1.   1.   1.   0.  -0.1]",False
4954,"[ 1.   1.   0.   0.   0.   0.   0.   0.   1.   0.   0.   3.   1.   0.
  0.   0.   0.   0.   0.   1.   1.   1.   1.   1.   0.  -0.1]",1,20,"[0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.
 0. 0.]",True
4955,"[0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.  0.  1.  0.  0.  0.  0.
 1.  1.  1.  0.  0.  1.  0.3 0. ]",4,-2.0,"[0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.  0.  1.  1.  1.  0.  0.
 1.  1.  1.  3.  0.  1.  0.2 0. ]",False
4956,"[0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.  0.  1.  1.  1.  0.  0.
 1.  1.  1.  3.  0.  1.  0.2 0. ]",7,-1.7071067811865475,"[ 0.   0.   0.   1.   1.   0.   0.   0.   1.   1.   1.   0.   1.   1.
  1.   3.   0.   1.   1.   0.   0.   0.   1.   1.   0.1 -0.1]",False
4957,"[ 0.   0.   0.   1.   1.   0.   0.   0.   1.   1.   1.   0.   1.   1.
  1.   3.   0.   1.   1.   0.   0.   0.   1.   1.   0.1 -0.1]",4,-1.5,"[ 0.   0.   0.   1.   1.   1.   0.   0.   1.   1.   1.   3.   1.   1.
  0.   0.   0.   1.   1.   0.   0.   0.   1.   1.   0.  -0.1]",False
4958,"[ 0.   0.   0.   1.   1.   1.   0.   0.   1.   1.   1.   3.   1.   1.
  0.   0.   0.   1.   1.   0.   0.   0.   1.   1.   0.  -0.1]",0,-1.5,"[0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  1.  1.  0.  1.  1.  1.  3.  0.
 1.  0.  0.  0.  0.  1.  0.1 0. ]",False
4959,"[0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  1.  1.  0.  1.  1.  1.  3.  0.
 1.  0.  0.  0.  0.  1.  0.1 0. ]",6,-1.7071067811865475,"[ 0.   0.   0.   1.   1.   0.   0.   0.   1.   1.   1.   0.   1.   1.
  1.   3.   0.   1.   1.   0.   0.   0.   1.   1.   0.1 -0.1]",False
4960,"[ 0.   0.   0.   1.   1.   0.   0.   0.   1.   1.   1.   0.   1.   1.
  1.   3.   0.   1.   1.   0.   0.   0.   1.   1.   0.1 -0.1]",4,-1.5,"[ 0.   0.   0.   1.   1.   1.   0.   0.   1.   1.   1.   3.   1.   1.
  0.   0.   0.   1.   1.   0.   0.   0.   1.   1.   0.  -0.1]",False
4961,"[ 0.   0.   0.   1.   1.   1.   0.   0.   1.   1.   1.   3.   1.   1.
  0.   0.   0.   1.   1.   0.   0.   0.   1.   1.   0.  -0.1]",0,-1.5,"[0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  1.  1.  0.  1.  1.  1.  3.  0.
 1.  0.  0.  0.  0.  1.  0.1 0. ]",False
4962,"[0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  1.  1.  0.  1.  1.  1.  3.  0.
 1.  0.  0.  0.  0.  1.  0.1 0. ]",6,-1.7071067811865475,"[ 0.   0.   0.   1.   1.   0.   0.   0.   1.   1.   1.   0.   1.   1.
  1.   3.   0.   1.   1.   0.   0.   0.   1.   1.   0.1 -0.1]",False
4963,"[ 0.   0.   0.   1.   1.   0.   0.   0.   1.   1.   1.   0.   1.   1.
  1.   3.   0.   1.   1.   0.   0.   0.   1.   1.   0.1 -0.1]",4,-1.5,"[ 0.   0.   0.   1.   1.   1.   0.   0.   1.   1.   1.   3.   1.   1.
  0.   0.   0.   1.   1.   0.   0.   0.   1.   1.   0.  -0.1]",False
4964,"[ 0.   0.   0.   1.   1.   1.   0.   0.   1.   1.   1.   3.   1.   1.
  0.   0.   0.   1.   1.   0.   0.   0.   1.   1.   0.  -0.1]",0,-1.5,"[0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  1.  1.  0.  1.  1.  1.  3.  0.
 1.  0.  0.  0.  0.  1.  0.1 0. ]",False
4965,"[0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  1.  1.  0.  1.  1.  1.  3.  0.
 1.  0.  0.  0.  0.  1.  0.1 0. ]",6,-1.7071067811865475,"[ 0.   0.   0.   1.   1.   0.   0.   0.   1.   1.   1.   0.   1.   1.
  1.   3.   0.   1.   1.   0.   0.   0.   1.   1.   0.1 -0.1]",False
4966,"[ 0.   0.   0.   1.   1.   0.   0.   0.   1.   1.   1.   0.   1.   1.
  1.   3.   0.   1.   1.   0.   0.   0.   1.   1.   0.1 -0.1]",2,20,"[0. 0. 0. 0. 1. 1. 1. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1.
 0. 0.]",True
4967,"[ 1.   1.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.2 -0.4]",2,-2.58113883008419,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.1 -0.3]",False
4968,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.1 -0.3]",2,-2.0,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   3.   0.   0.   0.
  0.   0.   0.   0.   0.   1.   1.   1.   1.   1.   0.  -0.2]",False
4969,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   3.   0.   0.   0.
  0.   0.   0.   0.   0.   1.   1.   1.   1.   1.   0.  -0.2]",0,-1.7071067811865475,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   3.   0.   0.   0.   0.   0.   0.   0.   0.   0.1 -0.1]",False
4970,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   3.   0.   0.   0.   0.   0.   0.   0.   0.   0.1 -0.1]",2,20,"[1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 1. 1. 1.
 0. 0.]",True
4971,"[ 0.   0.   0.   1.   1.   0.   0.   0.   1.   1.   0.   0.   1.   1.
  1.   1.   1.   1.   1.   1.   1.   1.   1.   1.  -0.2 -0.8]",1,-4.640054944640259,"[ 0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.   0.   1.
  1.   1.   1.   1.   1.   1.   1.   1.   1.   1.  -0.2 -0.7]",False
4972,"[ 0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.   0.   1.
  1.   1.   1.   1.   1.   1.   1.   1.   1.   1.  -0.2 -0.7]",1,-4.16227766016838,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  1.   1.   1.   1.   1.   1.   1.   1.   1.   1.  -0.2 -0.6]",False
4973,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  1.   1.   1.   1.   1.   1.   1.   1.   1.   1.  -0.2 -0.6]",1,-3.692582403567252,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  1.   1.   1.   1.   1.   1.   1.   1.   1.   1.  -0.2 -0.5]",False
4974,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  1.   1.   1.   1.   1.   1.   1.   1.   1.   1.  -0.2 -0.5]",1,-3.23606797749979,"[ 1.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.
  1.   1.   1.   1.   1.   1.   1.   1.   1.   1.  -0.2 -0.4]",False
4975,"[ 1.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.
  1.   1.   1.   1.   1.   1.   1.   1.   1.   1.  -0.2 -0.4]",0,-2.58113883008419,"[ 0.   1.   1.   1.   0.   1.   1.   0.   0.   0.   0.   1.   0.   0.
  0.   0.   0.   0.   0.   1.   1.   1.   1.   1.  -0.1 -0.3]",False
4976,"[ 0.   1.   1.   1.   0.   1.   1.   0.   0.   0.   0.   1.   0.   0.
  0.   0.   0.   0.   0.   1.   1.   1.   1.   1.  -0.1 -0.3]",2,-2.414213562373095,"[ 3.   1.   1.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.
  1.   1.   1.   1.   1.   1.   1.   1.   1.   1.  -0.2 -0.2]",False
4977,"[ 3.   1.   1.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.
  1.   1.   1.   1.   1.   1.   1.   1.   1.   1.  -0.2 -0.2]",1,-2.118033988749895,"[ 0.   3.   1.   1.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.
  1.   1.   1.   1.   1.   1.   1.   1.   1.   1.  -0.2 -0.1]",False
4978,"[ 0.   3.   1.   1.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.
  1.   1.   1.   1.   1.   1.   1.   1.   1.   1.  -0.2 -0.1]",3,-1.7071067811865475,"[ 0.   0.   0.   1.   1.   0.   3.   1.   1.   0.   0.   0.   1.   0.
  0.   0.   0.   0.   0.   1.   1.   1.   1.   1.  -0.1 -0.1]",False
4979,"[ 0.   0.   0.   1.   1.   0.   3.   1.   1.   0.   0.   0.   1.   0.
  0.   0.   0.   0.   0.   1.   1.   1.   1.   1.  -0.1 -0.1]",1,-1.5,"[ 1.   0.   0.   0.   1.   1.   0.   3.   1.   1.   1.   0.   0.   1.
  1.   0.   0.   0.   0.   1.   1.   1.   1.   1.  -0.1  0. ]",False
4980,"[ 1.   0.   0.   0.   1.   1.   0.   3.   1.   1.   1.   0.   0.   1.
  1.   0.   0.   0.   0.   1.   1.   1.   1.   1.  -0.1  0. ]",3,20,"[1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1. 1. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0.
 0. 0.]",True
4981,"[ 0.   0.   0.   1.   1.   0.   0.   0.   1.   1.   0.   0.   1.   1.
  0.   0.   0.   1.   1.   0.   0.   0.   1.   1.  -0.3 -0.2]",3,-2.414213562373095,"[ 3.   0.   0.   1.   1.   0.   0.   0.   1.   1.   0.   0.   1.   1.
  0.   0.   0.   1.   1.   0.   0.   0.   1.   1.  -0.2 -0.2]",False
4982,"[ 3.   0.   0.   1.   1.   0.   0.   0.   1.   1.   0.   0.   1.   1.
  0.   0.   0.   1.   1.   0.   0.   0.   1.   1.  -0.2 -0.2]",3,-2.118033988749895,"[ 0.   0.   0.   1.   1.   3.   0.   0.   1.   1.   0.   0.   1.   1.
  0.   0.   0.   1.   1.   0.   0.   0.   1.   1.  -0.1 -0.2]",False
4983,"[ 0.   0.   0.   1.   1.   3.   0.   0.   1.   1.   0.   0.   1.   1.
  0.   0.   0.   1.   1.   0.   0.   0.   1.   1.  -0.1 -0.2]",1,-1.7071067811865475,"[ 0.   0.   0.   0.   1.   0.   3.   0.   0.   1.   1.   0.   0.   1.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   1.  -0.1 -0.1]",False
4984,"[ 0.   0.   0.   0.   1.   0.   3.   0.   0.   1.   1.   0.   0.   1.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   1.  -0.1 -0.1]",3,-1.5,"[ 0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   3.   0.   1.
  1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.  -0.1]",False
4985,"[ 0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   3.   0.   1.
  1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.  -0.1]",2,-1.5,"[ 0.   0.   0.   0.   0.   0.   0.   3.   0.   0.   0.   1.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  -0.1  0. ]",False
4986,"[ 0.   0.   0.   0.   0.   0.   0.   3.   0.   0.   0.   1.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  -0.1  0. ]",3,20,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]",True
4987,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.   1.   1.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   0.  -0.3 -0.1]",5,-2.414213562373095,"[ 3.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   1.   1.   0.   0.   0.   0.   1.   0.  -0.2 -0.2]",False
4988,"[ 3.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   1.   1.   0.   0.   0.   0.   1.   0.  -0.2 -0.2]",5,-2.58113883008419,"[ 0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.   0.   1.
  0.   0.   0.   0.   1.   0.   1.   1.   0.   1.  -0.1 -0.3]",False
4989,"[ 0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.   0.   1.
  0.   0.   0.   0.   1.   0.   1.   1.   0.   1.  -0.1 -0.3]",1,-2.118033988749895,"[ 0.   0.   0.   0.   0.   3.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   1.   1.   0.  -0.1 -0.2]",False
4990,"[ 0.   0.   0.   0.   0.   3.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   1.   1.   0.  -0.1 -0.2]",0,-1.5,"[ 1.   1.   1.   1.   1.   0.   0.   0.   0.   0.   0.   3.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  -0.1]",False
4991,"[ 1.   1.   1.   1.   1.   0.   0.   0.   0.   0.   0.   3.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  -0.1]",1,20,"[1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0.]",True
4992,"[ 0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.   0.   1.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   1.  -0.2 -0.7]",0,-4.041381265149109,"[ 1.   1.   1.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  -0.1 -0.6]",False
4993,"[ 1.   1.   1.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  -0.1 -0.6]",0,-3.5,"[ 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  -0.5]",False
4994,"[ 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  -0.5]",1,-3.0,"[ 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.  -0.4]",False
4995,"[ 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.  -0.4]",1,-2.5,"[ 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   1.   1.   0.   0.   0.   0.  -0.3]",False
4996,"[ 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   1.   1.   0.   0.   0.   0.  -0.3]",1,-2.0,"[ 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   3.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   1.   1.   0.   0.   0.  -0.2]",False
4997,"[ 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   3.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   1.   1.   0.   0.   0.  -0.2]",1,-1.5,"[ 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   0.   3.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   1.   1.   0.   0.  -0.1]",False
4998,"[ 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   0.   3.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   1.   1.   0.   0.  -0.1]",1,20,"[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 1.
 0. 0.]",True
4999,"[1.  1.  1.  1.  1.  1.  1.  0.  0.  0.  1.  1.  0.  0.  1.  1.  0.  0.
 1.  1.  1.  0.  0.  1.  0.7 0.2]",2,-10,"[1.  1.  1.  1.  1.  1.  1.  0.  0.  0.  1.  1.  0.  0.  1.  1.  0.  0.
 1.  1.  1.  0.  0.  1.  0.6 0.3]",True
5000,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.3 0.3]",7,-2.414213562373095,"[1.  1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  3.  0.2 0.2]",False
5001,"[1.  1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  3.  0.2 0.2]",7,-1.7071067811865475,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  3.
 0.  0.  0.  0.  0.  0.  0.1 0.1]",False
5002,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  3.
 0.  0.  0.  0.  0.  0.  0.1 0.1]",7,20,"[0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0.
 0. 0.]",True
5003,"[ 0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   1.   0.   0.   1.
  1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.1 -0.6]",2,-3.5,"[ 0.   0.   0.   0.   0.   1.   1.   0.   0.   0.   1.   1.   0.   0.
  0.   0.   0.   0.   0.   1.   1.   0.   0.   0.   0.  -0.5]",False
5004,"[ 0.   0.   0.   0.   0.   1.   1.   0.   0.   0.   1.   1.   0.   0.
  0.   0.   0.   0.   0.   1.   1.   0.   0.   0.   0.  -0.5]",2,-3.0615528128088303,"[ 0.   1.   1.   0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.
  0.   1.   1.   0.   0.   1.   0.   1.   0.   0.  -0.1 -0.4]",False
5005,"[ 0.   1.   1.   0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.
  0.   1.   1.   0.   0.   1.   0.   1.   0.   0.  -0.1 -0.4]",1,-2.58113883008419,"[ 0.   0.   1.   1.   0.   0.   0.   1.   1.   0.   0.   0.   0.   0.
  0.   0.   1.   1.   0.   0.   1.   0.   1.   0.  -0.1 -0.3]",False
5006,"[ 0.   0.   1.   1.   0.   0.   0.   1.   1.   0.   0.   0.   0.   0.
  0.   0.   1.   1.   0.   0.   1.   0.   1.   0.  -0.1 -0.3]",1,-2.118033988749895,"[ 0.   0.   0.   1.   1.   3.   0.   0.   1.   1.   0.   0.   0.   0.
  0.   0.   0.   1.   1.   0.   0.   1.   0.   1.  -0.1 -0.2]",False
5007,"[ 0.   0.   0.   1.   1.   3.   0.   0.   1.   1.   0.   0.   0.   0.
  0.   0.   0.   1.   1.   0.   0.   1.   0.   1.  -0.1 -0.2]",1,-1.7071067811865475,"[ 0.   0.   0.   0.   1.   0.   3.   0.   0.   1.   0.   0.   0.   0.
  0.   0.   0.   0.   1.   0.   0.   0.   1.   0.  -0.1 -0.1]",False
5008,"[ 0.   0.   0.   0.   1.   0.   3.   0.   0.   1.   0.   0.   0.   0.
  0.   0.   0.   0.   1.   0.   0.   0.   1.   0.  -0.1 -0.1]",3,-1.5,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.   3.   0.   1.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.  -0.1]",False
5009,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.   3.   0.   1.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.  -0.1]",1,20,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]",True
5010,"[ 0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.   0.   1.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.2 -0.7]",2,-4.041381265149109,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.1 -0.6]",False
5011,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.1 -0.6]",2,-3.5,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   1.   1.   0.   0.   0.  -0.5]",False
5012,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   1.   1.   0.   0.   0.  -0.5]",2,-3.0615528128088303,"[ 1.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   1.   1.   0.   0.   0.   1.   1.   1.  -0.1 -0.4]",False
5013,"[ 1.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   1.   1.   0.   0.   0.   1.   1.   1.  -0.1 -0.4]",0,-2.5,"[ 0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   1.   1.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   1.   1.   0.  -0.3]",False
5014,"[ 0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   1.   1.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   1.   1.   0.  -0.3]",2,-2.118033988749895,"[ 0.   0.   1.   0.   0.   3.   1.   1.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   1.  -0.1 -0.2]",False
