,observation,action,reward,next_observation,done
4379,"[ 0.   0.   1.   1.   0.   0.   2.   0.   0.   0.   0.   0.   3.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.1 -0.3]",2,-2.0,"[ 0.   0.   2.   0.   0.   0.   0.   0.   2.   3.   3.   0.   0.   0.
  0.   0.   0.   0.   0.   1.   1.   1.   1.   1.   0.  -0.2]",False
4380,"[0.  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  2.  0.  0.  0.  0.  2.  3.
 0.  0.  0.  0.  0.  0.  0.1 0.1]",6,-1.5,"[0.  0.  0.  0.  0.  0.  1.  1.  0.  1.  0.  2.  0.  1.  0.  0.  3.  0.
 0.  2.  0.  0.  0.  0.  0.1 0. ]",False
4381,"[1.  1.  1.  1.  1.  0.  0.  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.6 0. ]",7,-3.5495097567963922,"[ 0.   0.   0.   0.   1.   0.   2.   0.   0.   1.   0.   0.   0.   1.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.5 -0.1]",False
4382,"[ 0.   0.   2.   0.   0.   0.   0.   0.   2.   3.   3.   0.   0.   0.
  0.   0.   0.   0.   0.   1.   1.   1.   1.   1.   0.  -0.2]",1,-1.5,"[ 1.   0.   0.   0.   2.   1.   0.   0.   0.   0.   1.   3.   2.   0.
  1.   0.   0.   0.   0.   1.   1.   1.   1.   1.   0.  -0.1]",False
4383,"[0.  0.  0.  0.  0.  0.  1.  1.  0.  1.  0.  2.  0.  1.  0.  0.  3.  0.
 0.  2.  0.  0.  0.  0.  0.1 0. ]",4,25,"[0. 1. 1. 0. 1. 0. 0. 2. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]",True
4384,"[ 0.   0.   0.   0.   1.   0.   2.   0.   0.   1.   0.   0.   0.   1.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.5 -0.1]",2,-3.0,"[0.  0.  0.  0.  0.  0.  0.  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  1.  1.  1.  0.  0.4 0. ]",False
4385,"[ 1.   0.   0.   0.   2.   1.   0.   0.   0.   0.   1.   3.   2.   0.
  1.   0.   0.   0.   0.   1.   1.   1.   1.   1.   0.  -0.1]",1,25,"[1. 1. 0. 0. 0. 1. 1. 0. 0. 0. 1. 1. 2. 0. 1. 1. 0. 0. 0. 1. 1. 1. 1. 1.
 0. 0.]",True
4386,"[0.  0.  0.  0.  0.  0.  0.  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  1.  1.  1.  0.  0.4 0. ]",4,-2.5,"[0.  0.  0.  0.  0.  0.  0.  2.  0.  0.  0.  0.  0.  0.  0.  1.  1.  1.
 0.  0.  1.  1.  1.  0.  0.3 0. ]",False
4387,"[0.  0.  0.  0.  0.  0.  0.  2.  0.  0.  0.  0.  0.  0.  0.  1.  1.  1.
 0.  0.  1.  1.  1.  0.  0.3 0. ]",1,-2.58113883008419,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  2.  0.  1.  0.  1.  1.
 1.  0.  0.  1.  1.  1.  0.3 0.1]",False
4388,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  2.  0.  1.  0.  1.  1.
 1.  0.  0.  1.  1.  1.  0.3 0.1]",2,-2.414213562373095,"[0.  0.  0.  0.  0.  0.  0.  0.  2.  0.  1.  1.  1.  1.  0.  0.  0.  1.
 1.  0.  3.  0.  0.  3.  0.2 0.2]",False
4389,"[0.  0.  0.  0.  0.  0.  0.  0.  2.  0.  1.  1.  1.  1.  0.  0.  0.  1.
 1.  0.  3.  0.  0.  3.  0.2 0.2]",4,-2.118033988749895,"[0.  0.  0.  0.  0.  1.  1.  2.  1.  1.  0.  0.  1.  1.  0.  3.  0.  0.
 3.  0.  0.  0.  0.  0.  0.1 0.2]",False
4390,"[0.  0.  0.  0.  0.  1.  1.  2.  1.  1.  0.  0.  1.  1.  0.  3.  0.  0.
 3.  0.  0.  0.  0.  0.  0.1 0.2]",7,-1.5,"[1.  0.  1.  1.  1.  0.  2.  1.  1.  1.  3.  0.  3.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.1]",False
4391,"[1.  0.  1.  1.  1.  0.  2.  1.  1.  1.  3.  0.  3.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.1]",7,-1.5,"[ 0.   1.   1.   1.   0.   0.   2.   3.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   1.   1.   1.   1.   1.  -0.1  0. ]",False
4392,"[ 0.   1.   1.   1.   0.   0.   2.   3.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   1.   1.   1.   1.   1.  -0.1  0. ]",3,25,"[0. 1. 1. 1. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]",True
4393,"[ 0.   0.   1.   1.   0.   0.   0.   1.   1.   0.   0.   0.   0.   0.
  1.   1.   1.   1.   1.   1.   1.   1.   1.   1.  -0.8 -0.1]",0,-4.5,"[ 1.   0.   0.   0.   0.   1.   0.   0.   1.   1.   1.   0.   1.   1.
  1.   0.   0.   2.   0.   1.   1.   1.   1.   1.  -0.7  0. ]",False
4394,"[ 0.   0.   0.   0.   0.   0.   0.   3.   0.   1.   1.   0.   0.   1.
  1.   0.   0.   0.   0.   0.   0.   0.   0.   0.  -0.1  0. ]",3,25,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 2. 0. 1. 1. 0. 0. 0. 0.
 0. 0.]",True
4395,"[0.  0.  0.  0.  0.  0.  0.  3.  0.  1.  1.  0.  0.  1.  1.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.3 0. ]",4,-2.0,"[0.  0.  3.  0.  1.  1.  0.  2.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.
 0.  1.  0.  3.  0.  0.  0.2 0. ]",False
4396,"[ 1.   0.   0.   0.   0.   1.   0.   0.   1.   1.   1.   0.   1.   1.
  1.   0.   0.   2.   0.   1.   1.   1.   1.   1.  -0.7  0. ]",3,-4.0,"[ 1.   0.   0.   1.   1.   1.   0.   0.   0.   0.   1.   0.   1.   1.
  1.   0.   2.   1.   1.   1.   0.   0.   0.   0.  -0.6  0. ]",False
4397,"[0.  0.  3.  0.  1.  1.  0.  2.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.
 0.  1.  0.  3.  0.  0.  0.2 0. ]",7,-1.7071067811865475,"[ 0.   0.   0.   1.   1.   0.   2.   0.   0.   0.   0.   0.   0.   0.
  0.   3.   0.   0.   0.   0.   0.   0.   0.   0.   0.1 -0.1]",False
4398,"[ 1.   0.   0.   1.   1.   1.   0.   0.   0.   0.   1.   0.   1.   1.
  1.   0.   2.   1.   1.   1.   0.   0.   0.   0.  -0.6  0. ]",3,-3.5,"[ 1.   0.   0.   1.   1.   1.   0.   0.   1.   1.   1.   0.   0.   0.
  1.   0.   2.   1.   1.   1.   0.   0.   1.   1.  -0.5  0. ]",False
4399,"[ 0.   0.   0.   1.   1.   0.   2.   0.   0.   0.   0.   0.   0.   0.
  0.   3.   0.   0.   0.   0.   0.   0.   0.   0.   0.1 -0.1]",2,25,"[1. 0. 0. 0. 0. 0. 0. 0. 2. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]",True
4400,"[ 1.   0.   0.   1.   1.   1.   0.   0.   1.   1.   1.   0.   0.   0.
  1.   0.   2.   1.   1.   1.   0.   0.   1.   1.  -0.5  0. ]",0,-3.0615528128088303,"[ 1.   1.   0.   0.   0.   1.   1.   0.   0.   1.   1.   1.   0.   1.
  1.   1.   0.   2.   0.   1.   1.   0.   0.   1.  -0.4  0.1]",False
4401,"[ 1.   1.   0.   0.   0.   1.   1.   0.   0.   1.   1.   1.   0.   1.
  1.   1.   0.   2.   0.   1.   1.   0.   0.   1.  -0.4  0.1]",5,-2.5,"[ 1.   0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   1.   1.
  1.   2.   0.   1.   1.   1.   0.   0.   0.   0.  -0.3  0. ]",False
4402,"[ 1.   0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   1.   1.
  1.   2.   0.   1.   1.   1.   0.   0.   0.   0.  -0.3  0. ]",3,-2.0,"[ 1.   0.   3.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.   0.
  1.   0.   2.   1.   1.   1.   0.   0.   1.   1.  -0.2  0. ]",False
4403,"[ 1.   0.   3.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.   0.
  1.   0.   2.   1.   1.   1.   0.   0.   1.   1.  -0.2  0. ]",3,-1.5,"[ 1.   0.   0.   0.   0.   1.   0.   3.   0.   0.   1.   0.   0.   0.
  1.   0.   2.   0.   0.   1.   0.   0.   1.   1.  -0.1  0. ]",False
4404,"[ 1.   0.   0.   0.   0.   1.   0.   3.   0.   0.   1.   0.   0.   0.
  1.   0.   2.   0.   0.   1.   0.   0.   1.   1.  -0.1  0. ]",3,25,"[1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 2. 0. 0. 1. 0. 0. 0. 0.
 0. 0.]",True
4405,"[ 0.   0.   0.   1.   1.   0.   0.   0.   1.   1.   0.   0.   1.   1.
  1.   1.   1.   1.   1.   1.   1.   1.   1.   1.  -0.7 -0.2]",0,-4.041381265149109,"[ 0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.   0.   1.
  0.   0.   0.   2.   1.   1.   1.   1.   1.   1.  -0.6 -0.1]",False
4406,"[ 1.   1.   1.   1.   1.   0.   0.   0.   1.   1.   0.   0.   1.   1.
  3.   0.   0.   1.   1.   0.   0.   0.   1.   1.   0.  -0.8]",2,-4.535533905932738,"[ 0.   0.   0.   0.   1.   0.   0.   0.   2.   1.   0.   3.   0.   1.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   1.  -0.1 -0.7]",False
4407,"[1.  1.  1.  1.  1.  1.  1.  0.  0.  0.  1.  1.  3.  0.  1.  1.  0.  0.
 0.  1.  1.  0.  0.  0.  0.7 0.3]",7,-4.16227766016838,"[1.  0.  0.  0.  0.  1.  2.  3.  0.  0.  1.  0.  0.  0.  1.  0.  0.  0.
 0.  1.  0.  0.  1.  0.  0.6 0.2]",False
4408,"[ 0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.   0.   1.
  0.   0.   0.   2.   1.   1.   1.   1.   1.   1.  -0.6 -0.1]",0,-3.5,"[ 1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   2.   0.   0.   0.   0.   0.   0.  -0.5  0. ]",False
4409,"[ 0.   0.   0.   0.   1.   0.   0.   0.   2.   1.   0.   3.   0.   1.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   1.  -0.1 -0.7]",2,-4.16227766016838,"[ 0.   0.   0.   0.   0.   0.   0.   3.   2.   0.   0.   0.   0.   0.
  1.   0.   0.   0.   0.   1.   0.   0.   0.   0.  -0.2 -0.6]",False
4410,"[1.  0.  0.  0.  0.  1.  2.  3.  0.  0.  1.  0.  0.  0.  1.  0.  0.  0.
 0.  1.  0.  0.  1.  0.  0.6 0.2]",2,-3.9154759474226504,"[1.  1.  0.  3.  0.  1.  1.  0.  2.  0.  1.  1.  0.  0.  1.  1.  0.  0.
 1.  1.  1.  0.  0.  1.  0.5 0.3]",False
4411,"[ 1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   2.   0.   0.   0.   0.   0.   0.  -0.5  0. ]",5,-3.0615528128088303,"[ 0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.   0.   1.
  0.   2.   0.   0.   1.   0.   0.   0.   0.   1.  -0.4 -0.1]",False
4412,"[ 0.   0.   0.   0.   0.   0.   0.   3.   2.   0.   0.   0.   0.   0.
  1.   0.   0.   0.   0.   1.   0.   0.   0.   0.  -0.2 -0.6]",0,-3.5495097567963922,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   3.   0.
  0.   0.   0.   2.   0.   1.   1.   0.   0.   0.  -0.1 -0.5]",False
4413,"[1.  1.  0.  3.  0.  1.  1.  0.  2.  0.  1.  1.  0.  0.  1.  1.  0.  0.
 1.  1.  1.  0.  0.  1.  0.5 0.3]",4,-3.5,"[1.  1.  0.  0.  0.  1.  1.  2.  0.  0.  1.  1.  0.  1.  1.  1.  0.  0.
 1.  1.  1.  0.  0.  1.  0.4 0.3]",False
4414,"[ 0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.   0.   1.
  0.   2.   0.   0.   1.   0.   0.   0.   0.   1.  -0.4 -0.1]",0,-2.5,"[ 0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.   0.
  0.   0.   0.   2.   0.   0.   0.   0.   0.   0.  -0.3  0. ]",False
4415,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   3.   0.
  0.   0.   0.   2.   0.   1.   1.   0.   0.   0.  -0.1 -0.5]",0,-3.0,"[ 1.   1.   1.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   2.   3.   0.   0.   0.   0.   0.   0.  -0.4]",False
4416,"[1.  1.  0.  0.  0.  1.  1.  2.  0.  0.  1.  1.  0.  1.  1.  1.  0.  0.
 1.  1.  1.  0.  0.  1.  0.4 0.3]",4,-3.1213203435596424,"[1.  1.  0.  0.  0.  1.  1.  2.  0.  1.  1.  1.  0.  1.  1.  1.  0.  0.
 1.  1.  1.  0.  0.  0.  0.3 0.3]",False
4417,"[ 0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.   0.
  0.   0.   0.   2.   0.   0.   0.   0.   0.   0.  -0.3  0. ]",5,-2.118033988749895,"[ 0.   3.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.   0.   1.
  0.   2.   0.   0.   1.   0.   0.   0.   0.   1.  -0.2 -0.1]",False
4418,"[ 1.   1.   1.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   2.   3.   0.   0.   0.   0.   0.   0.  -0.4]",2,-2.58113883008419,"[ 0.   0.   0.   0.   0.   0.   0.   0.   2.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   1.   0.   1.   1.   0.  -0.1 -0.3]",False
4419,"[1.  1.  0.  0.  0.  1.  1.  2.  0.  1.  1.  1.  0.  1.  1.  1.  0.  0.
 1.  1.  1.  0.  0.  0.  0.3 0.3]",7,-2.414213562373095,"[1.  0.  0.  1.  0.  1.  2.  0.  1.  1.  1.  0.  1.  0.  1.  0.  0.  0.
 1.  1.  0.  0.  0.  3.  0.2 0.2]",False
4420,"[ 0.   3.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.   0.   1.
  0.   2.   0.   0.   1.   0.   0.   0.   0.   1.  -0.2 -0.1]",0,-1.5,"[ 0.   0.   0.   0.   0.   0.   0.   3.   0.   0.   0.   0.   0.   0.
  1.   0.   0.   2.   0.   1.   0.   0.   0.   0.  -0.1  0. ]",False
4421,"[ 0.   0.   0.   0.   0.   0.   0.   0.   2.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   1.   0.   1.   1.   0.  -0.1 -0.3]",2,-2.414213562373095,"[ 3.   0.   0.   0.   0.   0.   0.   0.   2.   0.   0.   0.   0.   0.
  0.   1.   0.   1.   1.   0.   1.   1.   1.   1.  -0.2 -0.2]",False
4422,"[1.  0.  0.  1.  0.  1.  2.  0.  1.  1.  1.  0.  1.  0.  1.  0.  0.  0.
 1.  1.  0.  0.  0.  3.  0.2 0.2]",4,-2.118033988749895,"[1.  0.  0.  1.  1.  1.  0.  2.  1.  0.  1.  0.  0.  1.  1.  0.  0.  0.
 3.  1.  0.  0.  0.  0.  0.1 0.2]",False
4423,"[ 0.   0.   0.   0.   0.   0.   0.   3.   0.   0.   0.   0.   0.   0.
  1.   0.   0.   2.   0.   1.   0.   0.   0.   0.  -0.1  0. ]",3,25,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 0. 0. 1. 0. 0. 0. 0.
 0. 0.]",True
4424,"[ 3.   0.   0.   0.   0.   0.   0.   0.   2.   0.   0.   0.   0.   0.
  0.   1.   0.   1.   1.   0.   1.   1.   1.   1.  -0.2 -0.2]",1,-2.118033988749895,"[ 0.   3.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   2.   0.
  0.   0.   1.   0.   1.   0.   0.   1.   1.   1.  -0.2 -0.1]",False
4425,"[1.  0.  0.  1.  1.  1.  0.  2.  1.  0.  1.  0.  0.  1.  1.  0.  0.  0.
 3.  1.  0.  0.  0.  0.  0.1 0.2]",7,-1.5,"[0.  0.  1.  0.  0.  0.  2.  0.  1.  0.  0.  0.  3.  0.  0.  0.  0.  0.
 0.  1.  1.  1.  1.  1.  0.  0.1]",False
4426,"[ 0.   3.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   2.   0.
  0.   0.   1.   0.   1.   0.   0.   1.   1.   1.  -0.2 -0.1]",0,-1.5,"[ 1.   0.   0.   0.   0.   1.   0.   3.   0.   0.   1.   0.   0.   0.
  1.   0.   0.   2.   0.   1.   0.   0.   1.   0.  -0.1  0. ]",False
4427,"[0.  0.  1.  0.  0.  0.  2.  0.  1.  0.  0.  0.  3.  0.  0.  0.  0.  0.
 0.  1.  1.  1.  1.  1.  0.  0.1]",6,25,"[0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.
 0. 0.]",True
4428,"[ 1.   0.   0.   0.   0.   1.   0.   3.   0.   0.   1.   0.   0.   0.
  1.   0.   0.   2.   0.   1.   0.   0.   1.   0.  -0.1  0. ]",3,25,"[1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 2. 0. 0. 1. 0. 0. 0. 0.
 0. 0.]",True
4429,"[ 0.   1.   1.   0.   0.   0.   1.   2.   3.   0.   0.   0.   0.   0.
  1.   1.   1.   1.   1.   1.   1.   1.   1.   1.  -0.9 -0.5]",3,-10,"[ 0.   1.   1.   0.   0.   0.   1.   2.   3.   0.   0.   0.   0.   0.
  1.   1.   1.   1.   1.   1.   1.   1.   1.   1.  -0.9 -0.5]",True
4430,"[ 1.   0.   0.   0.   0.   0.   1.   1.   0.   0.   0.   1.   3.   0.
  0.   0.   2.   0.   0.   1.   1.   1.   1.   1.   0.1 -0.5]",2,-3.0,"[ 0.   0.   1.   1.   0.   0.   0.   1.   2.   3.   0.   0.   2.   0.
  1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   0.  -0.4]",False
4431,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   3.   0.   0.
  1.   1.   1.   1.   1.   1.   1.   1.   1.   1.  -0.1  0.5]",5,-3.0,"[0.  0.  0.  1.  0.  0.  0.  0.  0.  1.  0.  0.  0.  1.  3.  2.  0.  0.
 0.  1.  1.  1.  1.  1.  0.  0.4]",False
4432,"[ 0.   0.   1.   1.   0.   0.   0.   1.   2.   3.   0.   0.   2.   0.
  1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   0.  -0.4]",1,-2.5,"[ 0.   0.   0.   1.   1.   0.   2.   0.   1.   0.   0.   0.   2.   2.
  1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   0.  -0.3]",False
4433,"[0.  0.  0.  1.  0.  0.  0.  0.  0.  1.  0.  0.  0.  1.  3.  2.  0.  0.
 0.  1.  1.  1.  1.  1.  0.  0.4]",5,-2.58113883008419,"[0.  0.  1.  1.  0.  0.  0.  1.  0.  0.  0.  0.  1.  1.  0.  2.  0.  1.
 0.  0.  0.  0.  2.  2.  0.1 0.3]",False
4434,"[ 0.   0.   0.   1.   1.   0.   2.   0.   1.   0.   0.   0.   2.   2.
  1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   0.  -0.3]",1,-2.0,"[ 0.   0.   0.   2.   1.   0.   0.   0.   0.   1.   3.   0.   2.   0.
  1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   0.  -0.2]",False
4435,"[0.  0.  1.  1.  0.  0.  0.  1.  0.  0.  0.  0.  1.  1.  0.  2.  0.  1.
 0.  0.  0.  0.  2.  2.  0.1 0.3]",4,-2.5,"[0.  0.  1.  0.  0.  0.  0.  2.  1.  1.  0.  0.  1.  0.  0.  0.  2.  0.
 2.  1.  1.  1.  1.  1.  0.  0.3]",False
4436,"[ 0.   0.   0.   2.   1.   0.   0.   0.   0.   1.   3.   0.   2.   0.
  1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   0.  -0.2]",1,-1.5,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   2.   0.   3.   2.   0.
  1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   0.  -0.1]",False
4437,"[0.  0.  1.  0.  0.  0.  0.  2.  1.  1.  0.  0.  1.  0.  0.  0.  2.  0.
 2.  1.  1.  1.  1.  1.  0.  0.3]",7,-2.118033988749895,"[ 0.   0.   1.   1.   0.   0.   2.   1.   0.   3.   2.   0.   2.   0.
  1.   1.   1.   1.   1.   1.   1.   1.   1.   1.  -0.1  0.2]",False
4438,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   2.   0.   3.   2.   0.
  1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   0.  -0.1]",1,25,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 0. 0.]",True
4439,"[ 0.   0.   1.   1.   0.   0.   2.   1.   0.   3.   2.   0.   2.   0.
  1.   1.   1.   1.   1.   1.   1.   1.   1.   1.  -0.1  0.2]",5,-1.5,"[1.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  1.  3.  0.  0.  2.  2.  0.
 0.  1.  1.  1.  1.  1.  0.  0.1]",False
4440,"[1.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  1.  3.  0.  0.  2.  2.  0.
 0.  1.  1.  1.  1.  1.  0.  0.1]",6,25,"[0. 0. 0. 0. 1. 1. 1. 0. 0. 1. 1. 2. 0. 1. 0. 2. 0. 0. 1. 1. 1. 1. 1. 1.
 0. 0.]",True
4441,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   1.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   1.  -0.3  0.3]",5,-2.414213562373095,"[ 0.   0.   0.   0.   3.   0.   0.   0.   0.   0.   0.   0.   1.   1.
  0.   2.   0.   1.   1.   0.   0.   0.   0.   0.  -0.2  0.2]",False
4442,"[ 3.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   0.  -0.2 -0.2]",0,-1.7071067811865475,"[ 1.   0.   0.   0.   0.   1.   3.   0.   0.   0.   1.   0.   0.   0.
  1.   0.   0.   2.   0.   1.   0.   0.   0.   0.  -0.1 -0.1]",False
4443,"[ 0.   0.   0.   1.   1.   0.   0.   0.   1.   1.   0.   0.   1.   1.
  1.   1.   1.   1.   1.   1.   1.   1.   1.   1.  -0.6  0. ]",3,-3.5,"[ 1.   0.   0.   1.   1.   0.   0.   0.   1.   1.   0.   0.   1.   1.
  0.   0.   2.   1.   1.   1.   1.   1.   1.   1.  -0.5  0. ]",False
4444,"[ 0.   0.   0.   0.   3.   0.   0.   0.   0.   0.   0.   0.   1.   1.
  0.   2.   0.   1.   1.   0.   0.   0.   0.   0.  -0.2  0.2]",5,-1.7071067811865475,"[ 1.   1.   1.   1.   1.   0.   0.   0.   3.   0.   0.   0.   0.   0.
  0.   2.   1.   1.   0.   0.   0.   1.   1.   3.  -0.1  0.1]",False
4445,"[ 1.   0.   0.   0.   0.   1.   3.   0.   0.   0.   1.   0.   0.   0.
  1.   0.   0.   2.   0.   1.   0.   0.   0.   0.  -0.1 -0.1]",3,-1.5,"[ 1.   0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   3.   0.   0.
  1.   0.   2.   0.   0.   1.   0.   0.   0.   0.   0.  -0.1]",False
4446,"[ 1.   0.   0.   1.   1.   0.   0.   0.   1.   1.   0.   0.   1.   1.
  0.   0.   2.   1.   1.   1.   1.   1.   1.   1.  -0.5  0. ]",0,-3.0615528128088303,"[ 0.   1.   1.   0.   1.   0.   1.   0.   0.   1.   0.   0.   0.   1.
  0.   0.   0.   2.   1.   0.   0.   0.   0.   1.  -0.4  0.1]",False
4447,"[ 1.   1.   1.   1.   1.   0.   0.   0.   3.   0.   0.   0.   0.   0.
  0.   2.   1.   1.   0.   0.   0.   1.   1.   3.  -0.1  0.1]",5,25,"[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 1. 0. 2. 0. 0. 1. 0. 1. 1. 0. 1.
 0. 0.]",True
4448,"[ 1.   0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   3.   0.   0.
  1.   0.   2.   0.   0.   1.   0.   0.   0.   0.   0.  -0.1]",1,25,"[1. 1. 0. 0. 0. 1. 1. 0. 0. 0. 1. 1. 2. 0. 1. 1. 0. 0. 0. 1. 1. 0. 0. 0.
 0. 0.]",True
4449,"[ 0.   1.   1.   0.   1.   0.   1.   0.   0.   1.   0.   0.   0.   1.
  0.   0.   0.   2.   1.   0.   0.   0.   0.   1.  -0.4  0.1]",5,-2.5,"[ 0.   0.   0.   1.   1.   1.   1.   0.   1.   1.   1.   0.   1.   1.
  0.   2.   0.   1.   1.   0.   0.   0.   1.   1.  -0.3  0. ]",False
4450,"[ 0.   0.   0.   1.   1.   1.   1.   0.   1.   1.   1.   0.   1.   1.
  0.   2.   0.   1.   1.   0.   0.   0.   1.   1.  -0.3  0. ]",3,-2.0,"[ 1.   1.   3.   1.   1.   0.   0.   0.   1.   1.   1.   1.   1.   1.
  1.   0.   2.   1.   1.   0.   0.   0.   1.   1.  -0.2  0. ]",False
4451,"[ 1.   1.   3.   1.   1.   0.   0.   0.   1.   1.   1.   1.   1.   1.
  1.   0.   2.   1.   1.   0.   0.   0.   1.   1.  -0.2  0. ]",3,-1.5,"[ 1.   1.   0.   1.   1.   1.   1.   3.   1.   1.   0.   0.   1.   1.
  1.   1.   2.   1.   1.   1.   0.   0.   1.   1.  -0.1  0. ]",False
4452,"[ 1.   1.   0.   1.   1.   1.   1.   3.   1.   1.   0.   0.   1.   1.
  1.   1.   2.   1.   1.   1.   0.   0.   1.   1.  -0.1  0. ]",3,25,"[0. 0. 0. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 0. 0. 2. 1. 1. 1. 1. 0. 1. 1.
 0. 0.]",True
4453,"[ 1.   1.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.
  1.   1.   1.   1.   1.   1.   1.   1.   1.   1.  -0.7 -0.3]",3,-4.354101966249685,"[ 0.   0.   0.   0.   0.   1.   1.   0.   0.   0.   0.   1.   0.   0.
  0.   0.   2.   0.   0.   1.   1.   1.   1.   1.  -0.6 -0.3]",False
